sentence_id,word_id,word,word_lower,pos,head_dist,abs_head_dist,direction,token_frequency,log_token_frequency,token_length,sentence_position,relation_type,token_length_bin,sentence_position_bin,abs_head_dist_bin,frequency_bin,matched_stratum_id
email-enronsent08_02-0023,11,shovel,shovel,NOUN,3,3,Before Head,1,0.6931471805599453,6,13,nsubj,5-6,11-15,3-4,"(0.692, 1.386]",133
email-enronsent26_01-0044,8,draft,draft,NOUN,1,1,Before Head,41,3.7376696182833684,5,9,nsubj,5-6,6-10,1-2,"(3.497, 4.22]",183
reviews-055207-0007,15,minutes,minutes,NOUN,1,1,Before Head,44,3.8066624897703196,7,16,obl:unmarked,7-8,16-20,1-2,"(3.497, 4.22]",352
email-enronsent25_01-0111,6,today,today,NOUN,-1,1,After Head,65,4.189654742026425,5,7,obl:unmarked,5-6,6-10,1-2,"(3.497, 4.22]",339
reviews-128636-0009,19,camera,camera,NOUN,-2,2,After Head,14,2.70805020110221,6,23,nsubj,5-6,21-25,1-2,"(2.197, 2.833]",159
email-enronsent08_02-0084,3,forecast,forecast,NOUN,-3,3,After Head,3,1.3862943611198906,8,4,nsubj:pass,7-8,1-5,3-4,"(0.692, 1.386]",61
newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0031,13,status,status,NOUN,6,6,Before Head,13,2.639057329615259,6,14,nsubj,5-6,11-15,5-6,"(2.197, 2.833]",138
reviews-349020-0001,5,year,year,NOUN,1,1,Before Head,172,5.153291594497779,4,6,obl:unmarked,3-4,6-10,1-2,"(4.22, 8.54]",320
newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200-0089,22,man,man,NOUN,-6,6,After Head,33,3.5263605246161616,3,23,obl,3-4,21-25,5-6,"(3.497, 4.22]",389
email-enronsent16_01-0007,5,registration,registration,NOUN,6,6,Before Head,5,1.791759469228055,12,6,nsubj,11-12,6-10,5-6,"(1.386, 2.197]",76
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0005,4,lot,lot,NOUN,1,1,Before Head,89,4.499809670330265,3,5,obl:unmarked,3-4,1-5,1-2,"(4.22, 8.54]",299
weblog-blogspot.com_healingiraq_20050121235804_ENG_20050121_235804-0036,5,months,months,NOUN,1,1,Before Head,59,4.0943445622221,6,6,obl:unmarked,5-6,6-10,1-2,"(3.497, 4.22]",339
answers-20111108104352AASs5OZ_ans-0014,4,plenty,plenty,NOUN,-1,1,After Head,18,2.9444389791664403,6,5,nsubj,5-6,1-5,1-2,"(2.833, 3.497]",126
email-enronsent31_01-0061,2,date,date,NOUN,3,3,Before Head,63,4.1588830833596715,4,3,obj,3-4,1-5,3-4,"(3.497, 4.22]",267
email-enronsent09_01-0061,3,month,month,NOUN,-3,3,After Head,52,3.970291913552122,5,4,obl:unmarked,5-6,1-5,3-4,"(3.497, 4.22]",325
reviews-039383-0007,7,people,people,NOUN,1,1,Before Head,233,5.455321115357702,6,8,nsubj,5-6,6-10,1-2,"(4.22, 8.54]",186
reviews-280844-0008,17,months,months,NOUN,2,2,Before Head,59,4.0943445622221,6,20,obl,5-6,16-20,1-2,"(3.497, 4.22]",437
answers-20111108101024AANYJpw_ans-0022,4,thing,thing,NOUN,-3,3,After Head,82,4.418840607796598,5,5,nsubj,5-6,1-5,3-4,"(4.22, 8.54]",131
answers-20111108104724AAuBUR7_ans-0094,14,horse,horse,NOUN,-3,3,After Head,52,3.970291913552122,5,15,obl,5-6,11-15,3-4,"(3.497, 4.22]",428
newsgroup-groups.google.com_Meditation20051_1027f5a3651d547c_ENG_20050316_085700-0014,1,self,self,NOUN,4,4,Before Head,17,2.8903717578961645,4,2,nsubj,3-4,1-5,3-4,"(2.833, 3.497]",86
answers-20111108110329AAxl1pb_ans-0016,14,week,week,NOUN,-6,6,After Head,89,4.499809670330265,4,15,obl,3-4,11-15,5-6,"(4.22, 8.54]",379
reviews-101972-0006,9,mean,mean,NOUN,3,3,Before Head,37,3.6375861597263857,4,10,obl,3-4,6-10,3-4,"(3.497, 4.22]",406
answers-20111108103957AAcF3iZ_ans-0004,6,poses,poses,NOUN,-4,4,After Head,6,1.9459101490553132,5,7,nsubj,5-6,6-10,3-4,"(1.386, 2.197]",176
email-enronsent03_01-0156,6,replacement,replacement,NOUN,-2,2,After Head,7,2.0794415416798357,11,7,nsubj,11-12,6-10,1-2,"(1.386, 2.197]",74
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0016,12,conflict,conflict,NOUN,-6,6,After Head,15,2.772588722239781,8,13,nsubj,7-8,11-15,5-6,"(2.197, 2.833]",205
weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111-0032,10,proposal,proposal,NOUN,-3,3,After Head,7,2.0794415416798357,8,12,obl,7-8,11-15,3-4,"(1.386, 2.197]",472
reviews-018548-0009,4,thing,thing,NOUN,-3,3,After Head,82,4.418840607796598,5,5,obj,5-6,1-5,3-4,"(4.22, 8.54]",279
reviews-303922-0003,1,team,team,NOUN,4,4,Before Head,33,3.5263605246161616,4,2,nsubj,3-4,1-5,3-4,"(3.497, 4.22]",88
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0159,4,comparison,comparison,NOUN,-2,2,After Head,11,2.4849066497880004,10,5,obl,9-10,1-5,1-2,"(2.197, 2.833]",502
email-enronsent13_01-0018,19,objections,objections,NOUN,-2,2,After Head,4,1.6094379124341003,10,22,nsubj,9-10,21-25,1-2,"(1.386, 2.197]",251
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0188,25,law,law,NOUN,3,3,Before Head,39,3.6888794541139363,3,26,nsubj,3-4,26-30,3-4,"(3.497, 4.22]",105
reviews-183518-0008,7,ads,ads,NOUN,-2,2,After Head,1,0.6931471805599453,3,8,nsubj,3-4,6-10,1-2,"(0.692, 1.386]",111
answers-20111108102428AAMzXRG_ans-0006,8,lot,lot,NOUN,1,1,Before Head,89,4.499809670330265,3,10,obl:unmarked,3-4,6-10,1-2,"(4.22, 8.54]",320
newsgroup-groups.google.com_herpesnation_c74170a0fcfdc880_ENG_20051125_075200-0026,3,health,health,NOUN,-2,2,After Head,30,3.4339872044851463,6,4,nsubj,5-6,1-5,1-2,"(2.833, 3.497]",126
reviews-391012-0005,13,thousands,thousands,NOUN,6,6,Before Head,18,2.9444389791664403,9,14,nmod:unmarked,9-10,11-15,5-6,"(2.833, 3.497]",31
answers-20111108111010AASEk0S_ans-0009,9,UTH,uth,NOUN,-6,6,After Head,2,1.0986122886681096,3,10,obl,3-4,6-10,5-6,"(0.692, 1.386]",400
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0168,1,good,good,NOUN,2,2,Before Head,264,5.579729825986222,4,2,nsubj,3-4,1-5,1-2,"(4.22, 8.54]",89
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0036,5,power,power,NOUN,5,5,Before Head,75,4.330733340286331,5,6,obl,5-6,6-10,5-6,"(4.22, 8.54]",461
newsgroup-groups.google.com_alt.animals_0e65f540816d780c_ENG_20041116_124800-0025,5,numbers,numbers,NOUN,-2,2,After Head,22,3.1354942159291497,7,6,nsubj,7-8,6-10,1-2,"(2.833, 3.497]",234
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0070,14,line,line,NOUN,-2,2,After Head,56,4.04305126783455,4,15,nsubj,3-4,11-15,1-2,"(3.497, 4.22]",93
email-enronsent43_01-0135,9,reason,reason,NOUN,4,4,Before Head,39,3.6888794541139363,6,10,obl,5-6,6-10,3-4,"(3.497, 4.22]",458
reviews-018548-0013,13,times,times,NOUN,3,3,Before Head,69,4.248495242049359,5,15,obl:unmarked,5-6,11-15,3-4,"(4.22, 8.54]",331
reviews-216456-0008,3,times,times,NOUN,-2,2,After Head,69,4.248495242049359,5,4,obl:unmarked,5-6,1-5,1-2,"(4.22, 8.54]",326
reviews-317846-0005,19,town,town,NOUN,-2,2,After Head,42,3.7612001156935624,4,20,obl,3-4,16-20,1-2,"(3.497, 4.22]",382
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0005,5,officials,officials,NOUN,6,6,Before Head,30,3.4339872044851463,9,6,obl,9-10,6-10,5-6,"(2.833, 3.497]",514
reviews-342807-0004,8,stuff,stuff,NOUN,-3,3,After Head,21,3.091042453358316,5,9,obl,5-6,6-10,3-4,"(2.833, 3.497]",455
email-enronsent33_01-0108,4,dates,dates,NOUN,-4,4,After Head,13,2.639057329615259,5,5,nsubj,5-6,1-5,3-4,"(2.197, 2.833]",125
answers-20111108111031AARG57j_ans-0006,13,way,way,NOUN,-5,5,After Head,204,5.3230099791384085,3,14,obl:unmarked,3-4,11-15,5-6,"(4.22, 8.54]",305
email-enronsent13_01-0004,4,thresholds,thresholds,NOUN,4,4,Before Head,1,0.6931471805599453,10,5,nsubj,9-10,1-5,3-4,"(0.692, 1.386]",240
reviews-068009-0003,5,attorney,attorney,NOUN,4,4,Before Head,11,2.4849066497880004,8,6,obl,7-8,6-10,3-4,"(2.197, 2.833]",492
answers-20111108111312AAq4ETn_ans-0013,2,help,help,NOUN,3,3,Before Head,142,4.962844630259907,4,3,nsubj,3-4,1-5,3-4,"(4.22, 8.54]",90
reviews-329692-0009,7,reason,reason,NOUN,-2,2,After Head,39,3.6888794541139363,6,10,nsubj,5-6,6-10,1-2,"(3.497, 4.22]",183
email-enronsent25_01-0032,10,deal,deal,NOUN,-6,6,After Head,69,4.248495242049359,4,12,advcl,3-4,11-15,5-6,"(4.22, 8.54]",0
reviews-230176-0005,3,months,months,NOUN,4,4,Before Head,59,4.0943445622221,6,4,nmod:unmarked,5-6,1-5,3-4,"(3.497, 4.22]",28
email-enronsent03_01-0022,3,overview,overview,NOUN,-3,3,After Head,4,1.6094379124341003,8,4,nsubj,7-8,1-5,3-4,"(1.386, 2.197]",193
email-enronsent34_01-0056,16,night,night,NOUN,-6,6,After Head,83,4.430816798843313,5,17,obl:unmarked,5-6,16-20,5-6,"(4.22, 8.54]",335
email-enronsent37_01-0047,13,differential,differential,NOUN,-6,6,After Head,3,1.3862943611198906,12,14,obj,11-12,11-15,5-6,"(0.692, 1.386]",265
answers-20111108065616AAKtL2c_ans-0015,6,inception,inception,NOUN,4,4,Before Head,1,0.6931471805599453,9,7,obl,9-10,6-10,3-4,"(0.692, 1.386]",509
email-enronsent13_01-0084,4,assistance,assistance,NOUN,-4,4,After Head,14,2.70805020110221,10,5,obl,9-10,1-5,3-4,"(2.197, 2.833]",503
answers-20111108111010AASEk0S_ans-0015,14,day,day,NOUN,3,3,Before Head,171,5.147494476813453,3,15,obl:unmarked,3-4,11-15,3-4,"(4.22, 8.54]",304
newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900-0008,8,behalf,behalf,NOUN,5,5,Before Head,4,1.6094379124341003,6,9,obl,5-6,6-10,5-6,"(1.386, 2.197]",452
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0029,9,stages,stages,NOUN,6,6,Before Head,4,1.6094379124341003,6,10,obl,5-6,6-10,5-6,"(1.386, 2.197]",452
reviews-049766-0006,12,wildlife,wildlife,NOUN,-4,4,After Head,5,1.791759469228055,8,13,obl,7-8,11-15,3-4,"(1.386, 2.197]",472
reviews-248027-0002,2,dinner,dinner,NOUN,-2,2,After Head,28,3.367295829986474,6,3,obl,5-6,1-5,1-2,"(2.833, 3.497]",417
reviews-133981-0009,4,feet,feet,NOUN,-2,2,After Head,19,2.995732273553991,4,6,obl:unmarked,3-4,6-10,1-2,"(2.833, 3.497]",318
answers-20111107211742AAHZaPe_ans-0009,3,reason,reason,NOUN,-3,3,After Head,39,3.6888794541139363,6,5,nsubj,5-6,1-5,3-4,"(3.497, 4.22]",129
reviews-111583-0005,4,hospital,hospital,NOUN,-3,3,After Head,23,3.1780538303479458,8,5,obl,7-8,1-5,3-4,"(2.833, 3.497]",469
weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0002,10,day,day,NOUN,3,3,Before Head,171,5.147494476813453,3,11,obl,3-4,11-15,3-4,"(4.22, 8.54]",378
reviews-215460-0002,5,time,time,NOUN,6,6,Before Head,397,5.986452005284438,4,6,obl,3-4,6-10,5-6,"(4.22, 8.54]",410
answers-20111108111031AARG57j_ans-0013,4,month,month,NOUN,1,1,Before Head,52,3.970291913552122,5,5,obl:unmarked,5-6,1-5,1-2,"(3.497, 4.22]",324
reviews-308088-0005,4,dealership,dealership,NOUN,-3,3,After Head,7,2.0794415416798357,10,5,obl,9-10,1-5,3-4,"(1.386, 2.197]",501
newsgroup-groups.google.com_IndiaNewsWindow_1405662573fa84ed_ENG_20050831_110400-0045,11,days,days,NOUN,1,1,Before Head,106,4.672828834461906,4,12,obl:unmarked,3-4,11-15,1-2,"(4.22, 8.54]",303
reviews-049766-0003,6,decks,decks,NOUN,6,6,Before Head,1,0.6931471805599453,5,7,obl,5-6,6-10,5-6,"(0.692, 1.386]",449
reviews-162422-0003,6,person,person,NOUN,3,3,Before Head,68,4.23410650459726,6,7,nsubj,5-6,6-10,3-4,"(4.22, 8.54]",187
reviews-026641-0002,8,week,week,NOUN,-2,2,After Head,89,4.499809670330265,4,9,obl:unmarked,3-4,6-10,1-2,"(4.22, 8.54]",320
newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0130,8,name,name,NOUN,-6,6,After Head,96,4.574710978503383,4,9,obl,3-4,6-10,5-6,"(4.22, 8.54]",410
reviews-396874-0002,19,way,way,NOUN,-2,2,After Head,204,5.3230099791384085,3,20,obl:unmarked,3-4,16-20,1-2,"(4.22, 8.54]",307
newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0006,11,year,year,NOUN,-2,2,After Head,172,5.153291594497779,4,12,obl:unmarked,3-4,11-15,1-2,"(4.22, 8.54]",303
answers-20111107092617AAgKm4X_ans-0040,5,book,book,NOUN,-4,4,After Head,33,3.5263605246161616,4,6,nsubj,3-4,6-10,3-4,"(3.497, 4.22]",117
newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0087,8,making,making,NOUN,3,3,Before Head,48,3.8918202981106265,6,10,nsubj,5-6,6-10,3-4,"(3.497, 4.22]",184
reviews-069995-0002,9,dinner,dinner,NOUN,-6,6,After Head,28,3.367295829986474,6,10,obl,5-6,6-10,5-6,"(2.833, 3.497]",456
email-enronsent08_02-0013,4,aspirin,aspirin,NOUN,-3,3,After Head,1,0.6931471805599453,7,5,obl,7-8,1-5,3-4,"(0.692, 1.386]",463
reviews-158335-0004,4,manager,manager,NOUN,3,3,Before Head,31,3.4657359027997265,7,5,nsubj,7-8,1-5,3-4,"(2.833, 3.497]",196
answers-20111107175720AAlb2TB_ans-0017,23,height,height,NOUN,6,6,Before Head,4,1.6094379124341003,6,24,obl,5-6,21-25,5-6,"(1.386, 2.197]",442
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0041,3,words,words,NOUN,3,3,Before Head,14,2.70805020110221,5,4,obl,5-6,1-5,3-4,"(2.197, 2.833]",416
answers-20111108065707AAj7DaH_ans-0011,4,stalls,stalls,NOUN,2,2,Before Head,4,1.6094379124341003,6,5,obj,5-6,1-5,1-2,"(1.386, 2.197]",276
newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900-0056,7,wolves,wolves,NOUN,-1,1,After Head,19,2.995732273553991,6,8,nsubj,5-6,6-10,1-2,"(2.833, 3.497]",181
email-enronsent07_01-0029,6,events,events,NOUN,3,3,Before Head,18,2.9444389791664403,6,8,nsubj,5-6,6-10,3-4,"(2.833, 3.497]",182
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0037,1,weeks,weeks,NOUN,3,3,Before Head,43,3.784189633918261,5,2,obl,5-6,1-5,3-4,"(3.497, 4.22]",420
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0031,7,lanes,lanes,NOUN,-5,5,After Head,1,0.6931471805599453,5,8,obl,5-6,6-10,5-6,"(0.692, 1.386]",449
answers-20111108092029AAsHTYP_ans-0006,5,Silkie,silkie,NOUN,5,5,Before Head,7,2.0794415416798357,6,7,obl,5-6,6-10,5-6,"(1.386, 2.197]",452
reviews-043020-0018,5,lot,lot,NOUN,-4,4,After Head,89,4.499809670330265,3,6,obl,3-4,6-10,3-4,"(4.22, 8.54]",409
newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0042,9,times,times,NOUN,1,1,Before Head,69,4.248495242049359,5,10,obl:unmarked,5-6,6-10,1-2,"(4.22, 8.54]",342
newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0c155162a7dfaf28_ENG_20031127_172200-0003,6,good,good,NOUN,6,6,Before Head,264,5.579729825986222,4,7,obl,3-4,6-10,5-6,"(4.22, 8.54]",410
answers-20111108104724AAuBUR7_ans-0057,2,studies,studies,NOUN,-2,2,After Head,9,2.302585092994046,7,3,obl,7-8,1-5,1-2,"(2.197, 2.833]",466
newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900-0017,16,range,range,NOUN,-5,5,After Head,21,3.091042453358316,5,17,obl,5-6,16-20,5-6,"(2.833, 3.497]",436
email-enronsent07_01-0062,13,advisers,advisers,NOUN,-6,6,After Head,2,1.0986122886681096,8,15,obl,7-8,11-15,5-6,"(0.692, 1.386]",471
newsgroup-groups.google.com_alt.animals.bears_1125853b1f13cff6_ENG_20040126_171100-0073,6,beginning,beginning,NOUN,-5,5,After Head,18,2.9444389791664403,9,7,obl,9-10,6-10,5-6,"(2.833, 3.497]",514
answers-20111108110012AAK8Azy_ans-0006,11,places,places,NOUN,5,5,Before Head,49,3.912023005428146,6,12,obl,5-6,11-15,5-6,"(3.497, 4.22]",429
answers-20111108104724AAuBUR7_ans-0015,8,weeks,weeks,NOUN,1,1,Before Head,43,3.784189633918261,5,9,obl:unmarked,5-6,6-10,1-2,"(3.497, 4.22]",339
newsgroup-groups.google.com_alt.animals_434fe80fb3577e8e_ENG_20031011_200300-0022,10,times,times,NOUN,-2,2,After Head,69,4.248495242049359,5,11,obl:unmarked,5-6,11-15,1-2,"(4.22, 8.54]",330
answers-20111108094504AAKrc8F_ans-0013,13,experience,experience,NOUN,-6,6,After Head,84,4.442651256490317,10,14,obl,9-10,11-15,5-6,"(4.22, 8.54]",506
email-enronsent27_01-0005,5,week,week,NOUN,-2,2,After Head,89,4.499809670330265,4,6,obl:unmarked,3-4,6-10,1-2,"(4.22, 8.54]",320
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0022,26,diplomat,diplomat,NOUN,-3,3,After Head,2,1.0986122886681096,8,27,nsubj,7-8,26-30,3-4,"(0.692, 1.386]",222
newsgroup-groups.google.com_IndiaNewsWindow_1405662573fa84ed_ENG_20050831_110400-0028,8,others,others,NOUN,3,3,Before Head,45,3.828641396489095,6,9,nsubj,5-6,6-10,3-4,"(3.497, 4.22]",184
answers-20111108064026AA86V9T_ans-0003,20,standard,standard,NOUN,5,5,Before Head,15,2.772588722239781,8,22,obj,7-8,21-25,5-6,"(2.197, 2.833]",294
email-enronsent35_01-0110,5,days,days,NOUN,-2,2,After Head,106,4.672828834461906,4,6,obl:unmarked,3-4,6-10,1-2,"(4.22, 8.54]",320
answers-20111108105749AABv7vx_ans-0007,22,house,house,NOUN,3,3,Before Head,64,4.174387269895637,5,23,nsubj,5-6,21-25,3-4,"(3.497, 4.22]",162
newsgroup-groups.google.com_IndiaNewsWindow_1405662573fa84ed_ENG_20050831_110400-0008,2,stadium,stadium,NOUN,3,3,Before Head,3,1.3862943611198906,7,3,nsubj,7-8,1-5,3-4,"(0.692, 1.386]",191
reviews-187266-0012,42,meals,meals,NOUN,-2,2,After Head,5,1.791759469228055,5,43,nsubj,5-6,41-45,1-2,"(1.386, 2.197]",171
email-enronsent07_01-0001,4,call,call,NOUN,-4,4,After Head,150,5.017279836814924,4,5,obl,3-4,1-5,3-4,"(4.22, 8.54]",372
email-enronsent31_01-0058,2,curve,curve,NOUN,3,3,Before Head,2,1.0986122886681096,5,3,obl,5-6,1-5,3-4,"(0.692, 1.386]",412
email-enronsent35_01-0103,13,week,week,NOUN,-6,6,After Head,89,4.499809670330265,4,14,obl:unmarked,3-4,11-15,5-6,"(4.22, 8.54]",305
reviews-107692-0002,25,lot,lot,NOUN,-4,4,After Head,89,4.499809670330265,3,26,obl,3-4,26-30,3-4,"(4.22, 8.54]",393
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0161,19,press,press,NOUN,2,2,Before Head,27,3.332204510175204,5,20,nsubj,5-6,16-20,1-2,"(2.833, 3.497]",149
email-enronsent06_01-0020,4,idea,idea,NOUN,-4,4,After Head,29,3.4011973816621555,4,5,obl,3-4,1-5,3-4,"(2.833, 3.497]",368
newsgroup-groups.google.com_alt.animals.cat_01ff709c4bf2c60c_ENG_20040418_040100-0033,21,eater,eater,NOUN,2,2,Before Head,2,1.0986122886681096,5,22,nsubj,5-6,21-25,1-2,"(0.692, 1.386]",156
answers-20111108105520AA73Axw_ans-0053,30,days,days,NOUN,6,6,Before Head,106,4.672828834461906,4,31,obl,3-4,31-35,5-6,"(4.22, 8.54]",397
newsgroup-groups.google.com_hiddennook_04d8cc994875d454_ENG_20050207_012300-0009,2,day,day,NOUN,3,3,Before Head,171,5.147494476813453,3,3,obl:unmarked,3-4,1-5,3-4,"(4.22, 8.54]",300
email-enronsent39_01-0068,14,freedom,freedom,NOUN,-2,2,After Head,10,2.3978952727983707,7,15,nsubj,7-8,11-15,1-2,"(2.197, 2.833]",204
answers-20111108094504AAKrc8F_ans-0016,5,time,time,NOUN,-3,3,After Head,397,5.986452005284438,4,6,obl:unmarked,3-4,6-10,3-4,"(4.22, 8.54]",321
email-enronsent42_01-0037,8,sales,sales,NOUN,6,6,Before Head,21,3.091042453358316,5,9,obl,5-6,6-10,5-6,"(2.833, 3.497]",456
answers-20111108090616AAv6fpU_ans-0015,12,corner,corner,NOUN,-2,2,After Head,10,2.3978952727983707,6,13,nsubj,5-6,11-15,1-2,"(2.197, 2.833]",136
newsgroup-groups.google.com_alt.animals.bear_395d998336aec581_ENG_20031225_105300-0011,29,year,year,NOUN,2,2,Before Head,172,5.153291594497779,4,30,obl:unmarked,3-4,26-30,1-2,"(4.22, 8.54]",313
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0030,8,training,training,NOUN,-5,5,After Head,18,2.9444389791664403,8,9,nmod,7-8,6-10,5-6,"(2.833, 3.497]",54
answers-20111108105629AAiZUDY_ans-0028,6,pinkies,pinkies,NOUN,3,3,Before Head,5,1.791759469228055,7,7,obj,7-8,6-10,3-4,"(1.386, 2.197]",298
reviews-245160-0003,29,needs,needs,NOUN,-2,2,After Head,53,3.9889840465642745,5,30,nsubj,5-6,26-30,1-2,"(3.497, 4.22]",164
answers-20111108104724AAuBUR7_ans-0073,4,racing,racing,NOUN,-2,2,After Head,2,1.0986122886681096,6,5,obl,5-6,1-5,1-2,"(0.692, 1.386]",411
weblog-blogspot.com_healingiraq_20050121235804_ENG_20050121_235804-0055,11,borders,borders,NOUN,-3,3,After Head,5,1.791759469228055,7,12,nsubj,7-8,11-15,3-4,"(1.386, 2.197]",202
reviews-329692-0004,1,instructor,instructor,NOUN,3,3,Before Head,8,2.1972245773362196,10,2,nsubj,9-10,1-5,3-4,"(1.386, 2.197]",242
newsgroup-groups.google.com_alt.animals_0e65f540816d780c_ENG_20041116_124800-0043,5,research,research,NOUN,4,4,Before Head,21,3.091042453358316,8,6,obl,7-8,6-10,3-4,"(2.833, 3.497]",494
reviews-263870-0009,13,year,year,NOUN,-4,4,After Head,172,5.153291594497779,4,14,obl:unmarked,3-4,11-15,3-4,"(4.22, 8.54]",304
reviews-010378-0003,2,session,session,NOUN,3,3,Before Head,7,2.0794415416798357,7,3,obl,7-8,1-5,3-4,"(1.386, 2.197]",465
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0039,5,literature,literature,NOUN,1,1,Before Head,2,1.0986122886681096,10,7,nsubj,9-10,6-10,1-2,"(0.692, 1.386]",255
answers-20111108073322AA27tkh_ans-0004,5,essence,essence,NOUN,3,3,Before Head,4,1.6094379124341003,7,6,obl,7-8,6-10,3-4,"(1.386, 2.197]",489
weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111-0039,10,circumstances,circumstances,NOUN,5,5,Before Head,4,1.6094379124341003,13,11,obl,13-14,11-15,5-6,"(1.386, 2.197]",364
newsgroup-groups.google.com_alt.animals.bears_1125853b1f13cff6_ENG_20040126_171100-0068,1,name,name,NOUN,2,2,Before Head,96,4.574710978503383,4,2,nsubj,3-4,1-5,1-2,"(4.22, 8.54]",89
answers-20111108072912AAccket_ans-0004,2,train,train,NOUN,1,1,Before Head,21,3.091042453358316,5,3,nsubj,5-6,1-5,1-2,"(2.833, 3.497]",126
reviews-119026-0001,26,tension,tension,NOUN,3,3,Before Head,3,1.3862943611198906,7,27,nsubj,7-8,26-30,3-4,"(0.692, 1.386]",222
reviews-164580-0005,10,deliveries,deliveries,NOUN,3,3,Before Head,2,1.0986122886681096,10,12,nsubj,9-10,11-15,3-4,"(0.692, 1.386]",245
weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0004,3,public,public,NOUN,2,2,Before Head,32,3.4965075614664802,6,4,nsubj,5-6,1-5,1-2,"(2.833, 3.497]",126
weblog-blogspot.com_healingiraq_20040409053012_ENG_20040409_053012-0013,16,convoys,convoys,NOUN,3,3,Before Head,1,0.6931471805599453,7,17,nsubj,7-8,16-20,3-4,"(0.692, 1.386]",211
newsgroup-groups.google.com_alt.animals_434fe80fb3577e8e_ENG_20031011_200300-0028,8,lot,lot,NOUN,-2,2,After Head,89,4.499809670330265,3,9,obl:unmarked,3-4,6-10,1-2,"(4.22, 8.54]",320
reviews-398243-0008,6,work,work,NOUN,3,3,Before Head,213,5.365976015021851,4,7,obl,3-4,6-10,3-4,"(4.22, 8.54]",409
weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0027,15,sympathizers,sympathizers,NOUN,4,4,Before Head,3,1.3862943611198906,12,16,obl,11-12,16-20,3-4,"(0.692, 1.386]",359
reviews-381455-0004,9,space,space,NOUN,-2,2,After Head,50,3.9318256327243257,5,10,nsubj,5-6,6-10,1-2,"(3.497, 4.22]",183
answers-20111108105629AAiZUDY_ans-0049,10,month,month,NOUN,-2,2,After Head,52,3.970291913552122,5,12,obl:unmarked,5-6,11-15,1-2,"(3.497, 4.22]",328
answers-20111108082505AAtbdh9_ans-0013,4,Guide,guide,NOUN,-5,5,After Head,6,1.9459101490553132,5,6,nsubj,5-6,6-10,5-6,"(1.386, 2.197]",177
answers-20111108091609AAHOFa6_ans-0003,30,days,days,NOUN,3,3,Before Head,106,4.672828834461906,4,31,obl:unmarked,3-4,31-35,3-4,"(4.22, 8.54]",314
answers-20111108065616AAKtL2c_ans-0056,20,ones,ones,NOUN,4,4,Before Head,36,3.6109179126442243,4,21,obj,3-4,21-25,3-4,"(3.497, 4.22]",270
answers-20111108104206AAygiaE_ans-0005,21,example,example,NOUN,6,6,Before Head,23,3.1780538303479458,7,23,obl,7-8,21-25,5-6,"(2.833, 3.497]",486
answers-20111108051456AAQJaXR_ans-0002,1,friends,friends,NOUN,4,4,Before Head,50,3.9318256327243257,7,2,nsubj,7-8,1-5,3-4,"(3.497, 4.22]",198
answers-20111107144339AA0qw5S_ans-0001,4,customs,customs,NOUN,-4,4,After Head,3,1.3862943611198906,7,5,nsubj,7-8,1-5,3-4,"(0.692, 1.386]",191
